NAICS,,,,,,,,,,,,
CODE,NAICS DESCRIPTION,DATA TYPE,TOTAL,0,1-4,5-9,10-19,<20,20-99,100-499,<500,500+
52213,Credit unions,Firms,"9,417",99,"4,179","1,842","1,297","7,417","1,568",395,"9,380",37
52213,Credit unions,Establishments,"15,573",100,"4,184","1,914","1,701","7,899","3,966","3,089","14,954",619
52213,Credit unions,Employment,"192,277",0,"10,050","11,976","17,629","39,655","65,923","68,844","174,422","17,855"
52213,Credit unions,"Annual Payroll ($1,000)","5,374,744","11,420","199,352","292,088","456,292","959,152","1,808,928","2,060,342","4,828,422","546,322"
522130,Credit unions,Firms,"9,417",99,"4,179","1,842","1,297","7,417","1,568",395,"9,380",37
522130,Credit unions,Establishments,"15,573",100,"4,184","1,914","1,701","7,899","3,966","3,089","14,954",619
522130,Credit unions,Employment,"192,277",0,"10,050","11,976","17,629","39,655","65,923","68,844","174,422","17,855"
522130,Credit unions,"Annual Payroll ($1,000)","5,374,744","11,420","199,352","292,088","456,292","959,152","1,808,928","2,060,342","4,828,422","546,322"
52219,Other depository credit intermediation,Firms,78,23,15,9,4,51,10,5,66,12
52219,Other depository credit intermediation,Establishments,176,23,15,9,4,51,13,47,111,65
52219,Other depository credit intermediation,Employment,"5,971",[a],[b],[b],56,144,319,255,718,"5,253"
52219,Other depository credit intermediation,"Annual Payroll ($1,000)","372,469",(D),(D),(D),"3,239","7,395","15,053","9,601","32,049","340,420"
522190,Other depository credit intermediation,Firms,78,23,15,9,4,51,10,5,66,12
522190,Other depository credit intermediation,Establishments,176,23,15,9,4,51,13,47,111,65
522190,Other depository credit intermediation,Employment,"5,971",[a],[b],[b],56,144,319,255,718,"5,253"
522190,Other depository credit intermediation,"Annual Payroll ($1,000)","372,469",(D),(D),(D),"3,239","7,395","15,053","9,601","32,049","340,420"
5222,Nondepository credit intermediation,Firms,"21,726","3,081","10,931","3,435","1,715","19,162","1,501",566,"21,229",497
5222,Nondepository credit intermediation,Establishments,"49,287","3,097","11,014","3,629","2,125","19,865","3,140","3,049","26,054","23,233"
5222,Nondepository credit intermediation,Employment,"620,903",0,"23,301","22,087","22,357","67,745","51,824","56,349","175,918","444,985"
5222,Nondepository credit intermediation,"Annual Payroll ($1,000)","29,591,520","307,661","684,649","733,950","849,882","2,576,142","2,117,703","2,550,294","7,244,139","22,347,381"
52221,Credit card issuing,Firms,186,22,46,12,15,95,20,19,134,52
52221,Credit card issuing,Establishments,778,22,46,12,17,97,27,31,155,623
52221,Credit card issuing,Employment,"67,950",0,102,75,196,373,580,"1,843","2,796","65,154"
52221,Credit card issuing,"Annual Payroll ($1,000)","2,530,658","3,237","4,207","4,033","6,155","17,632","22,851","106,236","146,719","2,383,939"
522210,Credit card issuing,Firms,186,22,46,12,15,95,20,19,134,52
522210,Credit card issuing,Establishments,778,22,46,12,17,97,27,31,155,623
522210,Credit card issuing,Employment,"67,950",0,102,75,196,373,580,"1,843","2,796","65,154"
522210,Credit card issuing,"Annual Payroll ($1,000)","2,530,658","3,237","4,207","4,033","6,155","17,632","22,851","106,236","146,719","2,383,939"
52222,Sales financing,Firms,"3,043",386,"1,423",420,216,"2,445",241,118,"2,804",239
52222,Sales financing,Establishments,"7,429",388,"1,428",428,237,"2,481",317,249,"3,047","4,382"
52222,Sales financing,Employment,"154,144",0,"2,907","2,696","2,704","8,307","7,507","7,365","23,179","130,965"
52222,Sales financing,"Annual Payroll ($1,000)","8,811,694","45,511","118,648","130,007","130,994","425,160","369,396","403,043","1,197,599","7,614,095"
522220,Sales financing,Firms,"3,043",386,"1,423",420,216,"2,445",241,118,"2,804",239
522220,Sales financing,Establishments,"7,429",388,"1,428",428,237,"2,481",317,249,"3,047","4,382"
522220,Sales financing,Employment,"154,144",0,"2,907","2,696","2,704","8,307","7,507","7,365","23,179","130,965"
522220,Sales financing,"Annual Payroll ($1,000)","8,811,694","45,511","118,648","130,007","130,994","425,160","369,396","403,043","1,197,599","7,614,095"
52229,Other nondepository credit intermediation,Firms,"18,672","2,673","9,464","3,005","1,487","16,629","1,257",450,"18,336",336
52229,Other nondepository credit intermediation,Establishments,"41,080","2,687","9,540","3,189","1,871","17,287","2,796","2,769","22,852","18,228"
52229,Other nondepository credit intermediation,Employment,"398,809",0,"20,292","19,316","19,457","59,065","43,737","47,141","149,943","248,866"
52229,Other nondepository credit intermediation,"Annual Payroll ($1,000)","18,249,168","258,913","561,794","599,910","712,733","2,133,350","1,725,456","2,041,015","5,899,821","12,349,347"
522291,Consumer lending,Firms,"4,094",556,"2,206",656,255,"3,673",224,96,"3,993",101
522291,Consumer lending,Establishments,"13,055",556,"2,215",725,419,"3,915",952,"1,000","5,867","7,188"
522291,Consumer lending,Employment,"93,272",0,"5,021","4,140","3,326","12,487","7,572","8,766","28,825","64,447"
522291,Consumer lending,"Annual Payroll ($1,000)","3,762,150","112,788","127,688","105,868","99,686","446,030","212,981","296,452","955,463","2,806,687"
522292,Real estate credit,Firms,"8,794","1,457","3,799","1,378",853,"7,487",790,296,"8,573",221
522292,Real estate credit,Establishments,"19,805","1,471","3,841","1,437",965,"7,714","1,253","1,470","10,437","9,368"
522292,Real estate credit,Employment,"237,675",0,"7,881","8,978","11,234","28,093","27,245","29,813","85,151","152,524"
522292,Real estate credit,"Annual Payroll ($1,000)","10,840,819","114,763","269,403","330,295","469,037","1,183,498","1,150,500","1,295,101","3,629,099","7,211,720"
522293,International trade financing,Firms,233,67,95,23,11,196,14,8,218,15
522293,International trade financing,Establishments,292,67,95,24,11,197,15,8,220,72
522293,International trade financing,Employment,"3,957",0,184,147,148,479,448,384,"1,311","2,646"
522293,International trade financing,"Annual Payroll ($1,000)","357,364","3,078","7,129","8,161","10,305","28,673","24,471","33,881","87,025","270,339"
522294,Secondary market financing,Firms,241,68,114,17,12,211,14,8,233,8
522294,Secondary market financing,Establishments,302,68,114,17,12,211,22,41,274,28
522294,Secondary market financing,Employment,"11,572",0,221,115,155,491,592,"1,277","2,360","9,212"
522294,Secondary market financing,"Annual Payroll ($1,000)","1,145,980","3,813","6,605","5,692","6,218","22,328","39,491","66,921","128,740","1,017,240"
522298,All other nondepository credit intermediation,Firms,"5,446",525,"3,250",932,358,"5,065",232,64,"5,361",85
522298,All other nondepository credit intermediation,Establishments,"7,626",525,"3,275",986,464,"5,250",554,250,"6,054","1,572"
522298,All other nondepository credit intermediation,Employment,"52,333",0,"6,985","5,936","4,594","17,515","7,880","6,901","32,296","20,037"
522298,All other nondepository credit intermediation,"Annual Payroll ($1,000)","2,142,855","24,471","150,969","149,894","127,487","452,821","298,013","348,660","1,099,494","1,043,361"
5223,Activities related to credit intermediation,Firms,"15,000","2,410","7,458","2,491","1,317","13,676",918,223,"14,817",183
5223,Activities related to credit intermediation,Establishments,"21,424","2,456","7,504","2,613","1,565","14,138","1,764","1,071","16,973","4,451"
5223,Activities related to credit intermediation,Employment,"197,619",0,"15,718","16,125","17,241","49,084","33,093","23,487","105,664","91,955"
5223,Activities related to credit intermediation,"Annual Payroll ($1,000)","7,918,610","128,536","490,172","530,195","603,678","1,752,581","1,210,862","891,698","3,855,141","4,063,469"
52231,Mortgage & nonmortgage loan brokers,Firms,"10,077","1,831","5,045","1,602",879,"9,357",556,92,"10,005",72
52231,Mortgage & nonmortgage loan brokers,Establishments,"11,030","1,863","5,079","1,656",988,"9,586",816,262,"10,664",366
52231,Mortgage & nonmortgage loan brokers,Employment,"66,542",0,"10,387","10,421","11,479","32,287","19,517","7,001","58,805","7,737"
52231,Mortgage & nonmortgage loan brokers,"Annual Payroll ($1,000)","2,701,524","79,905","353,833","362,728","431,035","1,227,501","762,632","318,380","2,308,513","393,011"
522310,Mortgage & nonmortgage loan brokers,Firms,"10,077","1,831","5,045","1,602",879,"9,357",556,92,"10,005",72
522310,Mortgage & nonmortgage loan brokers,Establishments,"11,030","1,863","5,079","1,656",988,"9,586",816,262,"10,664",366
522310,Mortgage & nonmortgage loan brokers,Employment,"66,542",0,"10,387","10,421","11,479","32,287","19,517","7,001","58,805","7,737"
522310,Mortgage & nonmortgage loan brokers,"Annual Payroll ($1,000)","2,701,524","79,905","353,833","362,728","431,035","1,227,501","762,632","318,380","2,308,513","393,011"
52232,"Financial transactions processing, reserve, & clearinghouse act",Firms,896,131,381,110,79,701,92,45,838,58
52232,"Financial transactions processing, reserve, & clearinghouse act",Establishments,"1,475",138,381,114,89,722,151,124,997,478
52232,"Financial transactions processing, reserve, & clearinghouse act",Employment,"62,973",0,801,697,"1,078","2,576","3,545","7,081","13,202","49,771"
52232,"Financial transactions processing, reserve, & clearinghouse act","Annual Payroll ($1,000)","2,929,034","30,086","25,284","30,699","42,088","128,157","153,781","264,518","546,456","2,382,578"
522320,"Financial transactions processing, reserve, & clearinghouse act",Firms,896,131,381,110,79,701,92,45,838,58
522320,"Financial transactions processing, reserve, & clearinghouse act",Establishments,"1,475",138,381,114,89,722,151,124,997,478
522320,"Financial transactions processing, reserve, & clearinghouse act",Employment,"62,973",0,801,697,"1,078","2,576","3,545","7,081","13,202","49,771"
522320,"Financial transactions processing, reserve, & clearinghouse act","Annual Payroll ($1,000)","2,929,034","30,086","25,284","30,699","42,088","128,157","153,781","264,518","546,456","2,382,578"
52239,Other activities related to credit intermediation,Firms,"4,084",448,"2,032",782,361,"3,623",277,94,"3,994",90
52239,Other activities related to credit intermediation,Establishments,"8,919",455,"2,044",843,488,"3,830",797,685,"5,312","3,607"
52239,Other activities related to credit intermediation,Employment,"68,104",0,"4,530","5,007","4,684","14,221","10,031","9,405","33,657","34,447"
52239,Other activities related to credit intermediation,"Annual Payroll ($1,000)","2,288,052","18,545","111,055","136,768","130,555","396,923","294,449","308,800","1,000,172","1,287,880"
522390,Other activities related to credit intermediation,Firms,"4,084",448,"2,032",782,361,"3,623",277,94,"3,994",90
522390,Other activities related to credit intermediation,Establishments,"8,919",455,"2,044",843,488,"3,830",797,685,"5,312","3,607"
522390,Other activities related to credit intermediation,Employment,"68,104",0,"4,530","5,007","4,684","14,221","10,031","9,405","33,657","34,447"
522390,Other activities related to credit intermediation,"Annual Payroll ($1,000)","2,288,052","18,545","111,055","136,768","130,555","396,923","294,449","308,800","1,000,172","1,287,880"
523,Securities intermediation & related activities,Firms,"43,665","7,827","24,651","5,260","2,548","40,286","2,148",632,"43,066",599
523,Securities intermediation & related activities,Establishments,"72,929","7,842","24,737","5,392","2,746","40,717","2,845","1,456","45,018","27,911"
523,Securities intermediation & related activities,Employment,"866,222",0,"46,548","33,755","33,595","113,898","74,847","66,046","254,791","611,431"
523,Securities intermediation & related activities,"Annual Payroll ($1,000)","119,531,356","1,163,714","2,825,138","2,985,055","3,951,307","10,925,214","9,932,782","11,378,830","32,236,826","87,294,530"
5231,Securities & commodity contracts intermediation & brokerage,Firms,"12,532","1,688","6,916","1,700",844,"11,148",843,265,"12,256",276
5231,Securities & commodity contracts intermediation & brokerage,Establishments,"38,143","1,691","6,945","1,747",937,"11,320","1,234",864,"13,418","24,725"
5231,Securities & commodity contracts intermediation & brokerage,Employment,"538,978",0,[j],"10,910",[j],[k],[k],"33,637","100,771","438,207"
5231,Securities & commodity contracts intermediation & brokerage,"Annual Payroll ($1,000)","80,248,397","288,798",(D),"828,677",(D),(D),(D),"4,881,662","11,647,156","68,601,241"
52311,Investment banking & securities dealing,Firms,"2,785",471,"1,322",326,181,"2,300",239,104,"2,643",142
52311,Investment banking & securities dealing,Establishments,"6,304",473,"1,327",344,199,"2,343",300,214,"2,857","3,447"
52311,Investment banking & securities dealing,Employment,"138,487",0,"2,467","2,104","2,409","6,980","8,558","12,900","28,438","110,049"
52311,Investment banking & securities dealing,"Annual Payroll ($1,000)","31,209,402","110,594","195,006","225,410","375,004","906,014","1,252,838","2,352,968","4,511,820","26,697,582"
523110,Investment banking & securities dealing,Firms,"2,785",471,"1,322",326,181,"2,300",239,104,"2,643",142
523110,Investment banking & securities dealing,Establishments,"6,304",473,"1,327",344,199,"2,343",300,214,"2,857","3,447"
523110,Investment banking & securities dealing,Employment,"138,487",0,"2,467","2,104","2,409","6,980","8,558","12,900","28,438","110,049"
523110,Investment banking & securities dealing,"Annual Payroll ($1,000)","31,209,402","110,594","195,006","225,410","375,004","906,014","1,252,838","2,352,968","4,511,820","26,697,582"
52312,Securities brokerage,Firms,"7,982",899,"4,547","1,111",551,"7,108",516,160,"7,784",198
52312,Securities brokerage,Establishments,"29,496",900,"4,567","1,133",609,"7,209",753,552,"8,514","20,982"
52312,Securities brokerage,Employment,"377,665",0,"8,908","7,116","7,228","23,252","19,313","17,147","59,712","317,953"
52312,Securities brokerage,"Annual Payroll ($1,000)","47,031,272","130,002","460,913","519,607","683,801","1,794,323","2,236,163","2,286,529","6,317,015","40,714,257"
523120,Securities brokerage,Firms,"7,982",899,"4,547","1,111",551,"7,108",516,160,"7,784",198
523120,Securities brokerage,Establishments,"29,496",900,"4,567","1,133",609,"7,209",753,552,"8,514","20,982"
523120,Securities brokerage,Employment,"377,665",0,"8,908","7,116","7,228","23,252","19,313","17,147","59,712","317,953"
523120,Securities brokerage,"Annual Payroll ($1,000)","47,031,272","130,002","460,913","519,607","683,801","1,794,323","2,236,163","2,286,529","6,317,015","40,714,257"
52313,Commodity contracts dealing,Firms,634,106,349,70,35,560,36,14,610,24
52313,Commodity contracts dealing,Establishments,754,106,349,73,43,571,86,45,702,52
52313,Commodity contracts dealing,Employment,"6,332",0,[f],449,[e],[g],[g],"1,032","3,783","2,549"
52313,Commodity contracts dealing,"Annual Payroll ($1,000)","582,473","26,302",(D),"15,531",(D),(D),(D),"67,645","231,051","351,422"
523130,Commodity contracts dealing,Firms,634,106,349,70,35,560,36,14,610,24
523130,Commodity contracts dealing,Establishments,754,106,349,73,43,571,86,45,702,52
523130,Commodity contracts dealing,Employment,"6,332",0,[f],449,[e],[g],[g],"1,032","3,783","2,549"
523130,Commodity contracts dealing,"Annual Payroll ($1,000)","582,473","26,302",(D),"15,531",(D),(D),(D),"67,645","231,051","351,422"
52314,Commodity contracts brokerage,Firms,"1,311",212,700,193,80,"1,185",74,20,"1,279",32
52314,Commodity contracts brokerage,Establishments,"1,589",212,702,197,86,"1,197",95,53,"1,345",244
52314,Commodity contracts brokerage,Employment,"16,494",0,"1,439","1,241","1,070","3,750","2,530","2,558","8,838","7,656"
52314,Commodity contracts brokerage,"Annual Payroll ($1,000)","1,425,250","21,900","87,492","68,129","69,608","247,129","165,621","174,520","587,270","837,980"
523140,Commodity contracts brokerage,Firms,"1,311",212,700,193,80,"1,185",74,20,"1,279",32
523140,Commodity contracts brokerage,Establishments,"1,589",212,702,197,86,"1,197",95,53,"1,345",244
523140,Commodity contracts brokerage,Employment,"16,494",0,"1,439","1,241","1,070","3,750","2,530","2,558","8,838","7,656"
523140,Commodity contracts brokerage,"Annual Payroll ($1,000)","1,425,250","21,900","87,492","68,129","69,608","247,129","165,621","174,520","587,270","837,980"
5232,Securities & commodity exchanges,Firms,18,3,1,0,1,5,3,3,11,7
5232,Securities & commodity exchanges,Establishments,30,3,1,0,1,5,3,3,11,19
5232,Securities & commodity exchanges,Employment,"6,808",0,[a],0,[a],[a],[c],725,853,"5,955"
5232,Securities & commodity exchanges,"Annual Payroll ($1,000)","515,608",106,(D),0,(D),(D),(D),"48,274","54,347","461,261"
52321,Securities & commodity exchanges,Firms,18,3,1,0,1,5,3,3,11,7
52321,Securities & commodity exchanges,Establishments,30,3,1,0,1,5,3,3,11,19
52321,Securities & commodity exchanges,Employment,"6,808",0,[a],0,[a],[a],[c],725,853,"5,955"
52321,Securities & commodity exchanges,"Annual Payroll ($1,000)","515,608",106,(D),0,(D),(D),(D),"48,274","54,347","461,261"
523210,Securities & commodity exchanges,Firms,18,3,1,0,1,5,3,3,11,7
523210,Securities & commodity exchanges,Establishments,30,3,1,0,1,5,3,3,11,19
523210,Securities & commodity exchanges,Employment,"6,808",0,[a],0,[a],[a],[c],725,853,"5,955"
523210,Securities & commodity exchanges,"Annual Payroll ($1,000)","515,608",106,(D),0,(D),(D),(D),"48,274","54,347","461,261"
5239,Other financial investment activities,Firms,"31,345","6,136","17,738","3,563","1,712","29,149","1,332",398,"30,879",466
5239,Other financial investment activities,Establishments,"34,756","6,148","17,791","3,645","1,808","29,392","1,608",589,"31,589","3,167"
5239,Other financial investment activities,Employment,"320,436",0,"33,047","22,845","22,394","78,286","43,197","31,684","153,167","167,269"
5239,Other financial investment activities,"Annual Payroll ($1,000)","38,767,351","874,810","2,054,241","2,156,378","2,790,553","7,875,982","6,210,447","6,448,894","20,535,323","18,232,028"
52391,Miscellaneous intermediation,Firms,"6,553","1,089","4,037",627,278,"6,031",243,99,"6,373",180
52391,Miscellaneous intermediation,Establishments,"6,744","1,098","4,049",640,292,"6,079",266,109,"6,454",290
52391,Miscellaneous intermediation,Employment,"34,779",0,"7,156","3,985","3,467","14,608","6,333","5,088","26,029","8,750"
52391,Miscellaneous intermediation,"Annual Payroll ($1,000)","2,950,875","121,309","354,174","297,541","312,642","1,085,666","622,970","248,858","1,957,494","993,381"
523910,Miscellaneous intermediation,Firms,"6,553","1,089","4,037",627,278,"6,031",243,99,"6,373",180
523910,Miscellaneous intermediation,Establishments,"6,744","1,098","4,049",640,292,"6,079",266,109,"6,454",290
523910,Miscellaneous intermediation,Employment,"34,779",0,"7,156","3,985","3,467","14,608","6,333","5,088","26,029","8,750"
523910,Miscellaneous intermediation,"Annual Payroll ($1,000)","2,950,875","121,309","354,174","297,541","312,642","1,085,666","622,970","248,858","1,957,494","993,381"
52392,Portfolio management,Firms,"10,339","1,420","5,643","1,501",784,"9,348",597,183,"10,128",211
52392,Portfolio management,Establishments,"11,625","1,422","5,665","1,535",827,"9,449",727,265,"10,441","1,184"
52392,Portfolio management,Employment,"156,178",0,"11,176","9,677","10,255","31,108","19,566","15,574","66,248","89,930"
52392,Portfolio management,"Annual Payroll ($1,000)","24,852,708","303,456","880,354","1,251,248","1,693,202","4,128,260","3,955,249","4,818,136","12,901,645","11,951,063"
523920,Portfolio management,Firms,"10,339","1,420","5,643","1,501",784,"9,348",597,183,"10,128",211
523920,Portfolio management,Establishments,"11,625","1,422","5,665","1,535",827,"9,449",727,265,"10,441","1,184"
523920,Portfolio management,Employment,"156,178",0,"11,176","9,677","10,255","31,108","19,566","15,574","66,248","89,930"
523920,Portfolio management,"Annual Payroll ($1,000)","24,852,708","303,456","880,354","1,251,248","1,693,202","4,128,260","3,955,249","4,818,136","12,901,645","11,951,063"
52393,Investment advice,Firms,"11,852","3,241","6,438","1,121",470,"11,270",374,79,"11,723",129
52393,Investment advice,Establishments,"12,794","3,242","6,450","1,149",493,"11,334",437,127,"11,898",896
52393,Investment advice,Employment,"66,166",0,"11,747","7,146","6,149","25,042","12,404","5,794","43,240","22,926"
52393,Investment advice,"Annual Payroll ($1,000)","6,920,489","417,260","686,089","505,953","650,287","2,259,589","1,395,769","1,061,315","4,716,673","2,203,816"
523930,Investment advice,Firms,"11,852","3,241","6,438","1,121",470,"11,270",374,79,"11,723",129
523930,Investment advice,Establishments,"12,794","3,242","6,450","1,149",493,"11,334",437,127,"11,898",896
523930,Investment advice,Employment,"66,166",0,"11,747","7,146","6,149","25,042","12,404","5,794","43,240","22,926"
523930,Investment advice,"Annual Payroll ($1,000)","6,920,489","417,260","686,089","505,953","650,287","2,259,589","1,395,769","1,061,315","4,716,673","2,203,816"
52399,All other financial investment activities,Firms,"2,841",386,"1,623",317,188,"2,514",139,65,"2,718",123
52399,All other financial investment activities,Establishments,"3,593",386,"1,627",321,196,"2,530",178,88,"2,796",797
52399,All other financial investment activities,Employment,"63,313",0,"2,968","2,037","2,523","7,528","4,894","5,228","17,650","45,663"
52399,All other financial investment activities,"Annual Payroll ($1,000)","4,043,279","32,785","133,624","101,636","134,422","402,467","236,459","320,585","959,511","3,083,768"
523991,"Trust, fiduciary, & custody activities",Firms,"2,485",343,"1,404",278,168,"2,193",126,55,"2,374",111
523991,"Trust, fiduciary, & custody activities",Establishments,"3,175",343,"1,407",282,176,"2,208",165,74,"2,447",728
523991,"Trust, fiduciary, & custody activities",Employment,"57,433",0,"2,547","1,787","2,264","6,598","4,410","3,968","14,976","42,457"
523991,"Trust, fiduciary, & custody activities","Annual Payroll ($1,000)","3,488,442","29,794","111,408","80,634","104,601","326,437","174,587","191,466","692,490","2,795,952"
523999,Miscellaneous financial investment activities,Firms,368,43,219,39,20,321,13,12,346,22
523999,Miscellaneous financial investment activities,Establishments,418,43,220,39,20,322,13,14,349,69
523999,Miscellaneous financial investment activities,Employment,"5,880",0,421,250,259,930,484,"1,260","2,674","3,206"
523999,Miscellaneous financial investment activities,"Annual Payroll ($1,000)","554,837","2,991","22,216","21,002","29,821","76,030","61,872","129,119","267,021","287,816"
524,Insurance carriers & related activities,Firms,"128,460","12,749","83,234","18,721","7,172","121,876","4,742","1,077","127,695",765
524,Insurance carriers & related activities,Establishments,"172,195","12,784","83,462","19,334","8,437","124,017","7,477","3,552","135,046","37,149"
524,Insurance carriers & related activities,Employment,"2,290,162",0,"170,223","118,547","93,745","382,515","172,785","164,733","720,033","1,570,129"
524,Insurance carriers & related activities,"Annual Payroll ($1,000)","108,073,377","469,262","4,458,095","3,954,336","3,848,260","12,729,953","8,074,175","7,532,990","28,337,118","79,736,259"
5241,Insurance carriers,Firms,"5,548",533,"2,211",758,462,"3,964",658,450,"5,072",476
5241,Insurance carriers,Establishments,"37,437",533,"2,222",767,482,"4,004",831,"1,366","6,201","31,236"
5241,Insurance carriers,Employment,"1,489,183",0,"4,877","4,853","6,094","15,824","27,605","79,584","123,013","1,366,170"
5241,Insurance carriers,"Annual Payroll ($1,000)","74,733,460","43,459","161,242","164,226","234,671","603,598","1,237,886","3,805,679","5,647,163","69,086,297"
52411,"Direct life, health, & medical insurance carriers",Firms,"1,981",210,624,174,145,"1,153",264,230,"1,647",334
52411,"Direct life, health, & medical insurance carriers",Establishments,"13,872",210,632,176,156,"1,174",312,611,"2,097","11,775"
52411,"Direct life, health, & medical insurance carriers",Employment,"813,418",0,"1,242","1,146","1,937","4,325","11,463","39,820","55,608","757,810"
52411,"Direct life, health, & medical insurance carriers","Annual Payroll ($1,000)","40,016,868","15,286","54,326","47,063","78,005","194,680","462,264","1,750,642","2,407,586","37,609,282"
524113,Direct life insurance carriers,Firms,"1,042",88,360,91,76,615,132,102,849,193
524113,Direct life insurance carriers,Establishments,"10,744",88,368,92,87,635,155,406,"1,196","9,548"
524113,Direct life insurance carriers,Employment,"491,081",0,706,585,"1,003","2,294","5,200","14,733","22,227","468,854"
524113,Direct life insurance carriers,"Annual Payroll ($1,000)","25,695,398","3,819","30,664","20,775","34,857","90,115","213,566","716,396","1,020,077","24,675,321"
524114,Direct health & medical insurance carriers,Firms,994,122,264,83,69,538,133,130,801,193
524114,Direct health & medical insurance carriers,Establishments,"3,128",122,264,84,69,539,157,205,901,"2,227"
524114,Direct health & medical insurance carriers,Employment,"322,337",0,536,561,934,"2,031","6,263","25,087","33,381","288,956"
524114,Direct health & medical insurance carriers,"Annual Payroll ($1,000)","14,321,470","11,467","23,662","26,288","43,148","104,565","248,698","1,034,246","1,387,509","12,933,961"
52412,Other direct insurance carriers,Firms,"3,428",312,"1,476",549,302,"2,639",362,216,"3,217",211
52412,Other direct insurance carriers,Establishments,"22,969",312,"1,479",556,311,"2,658",465,688,"3,811","19,158"
52412,Other direct insurance carriers,Employment,"660,428",0,"3,400","3,492","3,952","10,844","14,576","36,296","61,716","598,712"
52412,Other direct insurance carriers,"Annual Payroll ($1,000)","33,459,434","17,014","96,313","106,973","143,468","363,768","670,279","1,723,902","2,757,949","30,701,485"
524126,Direct property & casualty insurance carriers,Firms,"2,293",147,946,354,193,"1,640",274,193,"2,107",186
524126,Direct property & casualty insurance carriers,Establishments,"19,807",147,948,358,199,"1,652",343,554,"2,549","17,258"
524126,Direct property & casualty insurance carriers,Employment,"609,431",0,"2,249","2,225","2,487","6,961","11,357","34,065","52,383","557,048"
524126,Direct property & casualty insurance carriers,"Annual Payroll ($1,000)","31,087,509","6,701","59,438","66,694","96,047","228,880","537,051","1,624,711","2,390,642","28,696,867"
524127,Direct title insurance carriers,Firms,962,146,441,171,99,857,60,21,938,24
524127,Direct title insurance carriers,Establishments,"2,968",146,442,174,102,864,92,132,"1,088","1,880"
524127,Direct title insurance carriers,Employment,"47,465",0,972,"1,105","1,339","3,416",[g],[g],"7,647","39,818"
524127,Direct title insurance carriers,"Annual Payroll ($1,000)","2,224,301","7,188","28,560","33,736","40,156","109,640",(D),(D),"279,574","1,944,727"
524128,All other direct insurance carriers,Firms,184,19,89,24,10,142,28,2,172,12
524128,All other direct insurance carriers,Establishments,194,19,89,24,10,142,30,2,174,20
524128,All other direct insurance carriers,Employment,"3,532",0,179,162,126,467,[g],[c],"1,686","1,846"
524128,All other direct insurance carriers,"Annual Payroll ($1,000)","147,624","3,125","8,315","6,543","7,265","25,248",(D),(D),"87,733","59,891"
52413,Reinsurance carriers,Firms,268,11,111,35,15,172,41,22,235,33
52413,Reinsurance carriers,Establishments,596,11,111,35,15,172,54,67,293,303
52413,Reinsurance carriers,Employment,"15,337",0,235,215,205,655,"1,566","3,468","5,689","9,648"
52413,Reinsurance carriers,"Annual Payroll ($1,000)","1,257,158","11,159","10,603","10,190","13,198","45,150","105,343","331,135","481,628","775,530"
524130,Reinsurance carriers,Firms,268,11,111,35,15,172,41,22,235,33
524130,Reinsurance carriers,Establishments,596,11,111,35,15,172,54,67,293,303
524130,Reinsurance carriers,Employment,"15,337",0,235,215,205,655,"1,566","3,468","5,689","9,648"
524130,Reinsurance carriers,"Annual Payroll ($1,000)","1,257,158","11,159","10,603","10,190","13,198","45,150","105,343","331,135","481,628","775,530"
5242,"Agencies, brokerages, & other insurance related activities",Firms,"123,234","12,216","81,028","17,968","6,717","117,929","4,131",702,"122,762",472
5242,"Agencies, brokerages, & other insurance related activities",Establishments,"134,758","12,251","81,240","18,567","7,955","120,013","6,646","2,186","128,845","5,913"
5242,"Agencies, brokerages, & other insurance related activities",Employment,"800,979",0,"165,346","113,694","87,651","366,691","145,180","85,149","597,020","203,959"
5242,"Agencies, brokerages, & other insurance related activities","Annual Payroll ($1,000)","33,339,917","425,803","4,296,853","3,790,110","3,613,589","12,126,355","6,836,289","3,727,311","22,689,955","10,649,962"
52421,Insurance agencies & brokerages,Firms,"113,328","10,973","76,114","16,436","5,791","109,314","3,214",467,"112,995",333
52421,Insurance agencies & brokerages,Establishments,"121,450","10,991","76,298","16,971","6,898","111,158","5,193","1,365","117,716","3,734"
52421,Insurance agencies & brokerages,Employment,"596,156",0,"155,497","103,688","75,169","334,354","108,747","47,671","490,772","105,384"
52421,Insurance agencies & brokerages,"Annual Payroll ($1,000)","24,710,623","343,399","3,963,081","3,391,801","3,086,947","10,785,228","5,327,411","2,234,795","18,347,434","6,363,189"
524210,Insurance agencies & brokerages,Firms,"113,328","10,973","76,114","16,436","5,791","109,314","3,214",467,"112,995",333
524210,Insurance agencies & brokerages,Establishments,"121,450","10,991","76,298","16,971","6,898","111,158","5,193","1,365","117,716","3,734"
524210,Insurance agencies & brokerages,Employment,"596,156",0,"155,497","103,688","75,169","334,354","108,747","47,671","490,772","105,384"
524210,Insurance agencies & brokerages,"Annual Payroll ($1,000)","24,710,623","343,399","3,963,081","3,391,801","3,086,947","10,785,228","5,327,411","2,234,795","18,347,434","6,363,189"
52429,Other insurance related activities,Firms,"10,117","1,243","4,914","1,537",939,"8,633",975,277,"9,885",232
52429,Other insurance related activities,Establishments,"13,308","1,260","4,942","1,596","1,057","8,855","1,453",821,"11,129","2,179"
52429,Other insurance related activities,Employment,"204,823",0,"9,849","10,006","12,482","32,337","36,433","37,478","106,248","98,575"
